Alignment ID,Average Rt(min),Average Mz,Metabolite name,Adduct type,Post curation result,Fill %,MS/MS assigned,Reference RT,Reference m/z,Formula,Ontology,INCHIKEY,SMILES,Annotation tag (VS1.0),RT matched,m/z matched,MS/MS matched,Comment,Manually modified for quantification,Manually modified for annotation,Isotope tracking parent ID,Isotope tracking weight number,RT similarity,m/z similarity,Simple dot product,Weighted dot product,Reverse dot product,Matched peaks count,Matched peaks percentage,Total score,S/N average,Spectrum reference file name,MS1 isotopic spectrum,MS/MS spectrum,20250225_Lipids_Blank_pos_03,20250225_Lipids_Blank_pos_04,20250225_Lipids_LC_pos_01,20250225_Lipids_LC_pos_02,20250225_Lipids_LC_pos_03,20250225_Lipids_LC_pos_04,20250225_Lipids_LC_pos_05,20250225_Lipids_LC_pos_06,20250225_Lipids_LC_pos_07,20250225_Lipids_LC_pos_08,20250225_Lipids_LC_pos_09,20250225_Lipids_LC_pos_10,20250225_Lipids_LC_pos_11,20250225_Lipids_LC_pos_12,20250225_Lipids_LC_pos_13,20250225_Lipids_LC_pos_14
1755,0.733,326.94131,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1755,0,0,null,null,null,null,null,null,null,10702.06,20250225_Lipids_Blank_pos_04,326.94131:13421 327.94598:0 328.95065:0,null,12167,45868,0,0,0,10530,2672,0,0,0,0,0,4028,31913,0,0
1756,13.016,326.94516,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1756,0,0,null,null,null,null,null,null,null,3.84,20250225_Lipids_LC_pos_02,326.94516:41469 327.94983:0 328.95450:0,null,0,0,0,34274,0,0,0,804837,0,0,0,0,0,0,0,0
1757,10.824,327.00806,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1757,0,0,null,null,null,null,null,null,null,9.89,20250225_Lipids_LC_pos_05,327.00806:90233 328.01272:0 329.01739:0,null,133898,124525,185425,118034,5047,51878,158547,65483,0,0,117500,138298,181719,69135,106800,105627
1758,10.462,327.00827,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1758,0,0,null,null,null,null,null,null,null,3.07,20250225_Lipids_LC_pos_03,327.00827:37841 328.01294:0 329.01761:0,null,97388,75841,123487,83581,178263,93562,90080,79061,79089,70062,42609,127882,52087,215991,156224,75731
1759,14.533,327.00839,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1759,0,0,null,null,null,null,null,null,null,9.6,20250225_Lipids_LC_pos_09,327.00839:40955 328.01306:0 329.01773:0,null,204320,197910,222980,157891,0,0,0,0,0,0,233989,156657,184504,0,0,0
1760,11.226,327.00854,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1760,0,0,null,null,null,null,null,null,null,7.72,20250225_Lipids_LC_pos_13,327.00854:46550 328.01321:0 329.01788:0,null,88156,82696,83358,94066,23997,79129,32717,148678,194783,60771,103221,108109,66308,102966,110063,81457
1761,1.162,327.06558,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1761,0,0,null,null,null,null,null,null,null,4.86,20250225_Lipids_LC_pos_08,327.06558:17564 328.07025:0 329.07492:0,null,0,0,0,5127,0,0,0,20488,111776,127046,0,0,0,0,11411,31318
1762,13.054,327.07819,Unknown,[M+H]+,null,0.38,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1762,0,0,null,null,null,null,null,null,null,41.71,20250225_Lipids_LC_pos_02,327.07819:337628 328.08285:0 329.08752:0,73.96206:4290 85.08636:3637 89.05918:5056 98.98386:21927 154.00670:3842,175029,182673,975119,1884788,0,0,42124,0,0,0,655009,433210,486384,371208,338507,735768
1763,12.927,327.0784,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1763,0,0,null,null,null,null,null,null,null,9.71,20250225_Lipids_LC_pos_06,327.07840:17832 328.08307:0 329.08774:0,null,171965,182673,131587,142641,69636,46284,77880,109807,43398,63762,172849,94582,10693,58379,46193,39550
1764,1.083,327.1008,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1764,0,0,null,null,null,null,null,null,null,46.51,20250225_Lipids_LC_pos_07,327.10080:150874 328.10547:0 329.11014:0,null,0,0,206250,205529,7238,36462,0,10350,969520,436535,0,337925,0,349820,202418,17339
1765,0.933,327.1207,Unknown,[M+H]+,null,0.63,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1765,0,0,null,null,null,null,null,null,null,65.99,20250225_Lipids_LC_pos_02,327.12070:335661 328.12536:0 329.13003:1082244,52.46093:3983 71.72674:3997 79.25792:3638 89.05921:6580 98.98402:14285 140.91655:4609 148.64648:6644 200.21359:3734 223.56572:4522 230.02899:4135 303.26837:4324 305.22412:3797,16174,7031,1066305,1354154,242452,1517505,490319,1062959,933280,1867091,0,3534,87973,1106834,2028407,1689371
1766,0.846,327.20142,Unknown,[M+H]+,null,0.5,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1766,0,0,null,null,null,null,null,null,null,19.98,20250225_Lipids_LC_pos_01,327.20142:344918 328.20608:0 329.21075:0,64.30502:4217 68.67661:4781 89.05939:16242 98.98402:8148 104.53027:4615 129.79422:4079 156.75058:4797 176.67743:3899 287.42633:3889 315.01773:4099,407794,244859,1966036,1651716,680224,2319029,510687,1076965,1149424,1339441,764189,1048223,0,1500384,2246979,1891763
1767,14.481,327.20145,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1767,0,0,null,null,null,null,null,null,null,3.66,20250225_Lipids_LC_pos_09,327.20145:70175 328.20611:0 329.21078:0,null,287619,175716,218516,189908,0,0,0,0,200591,0,313639,557309,565783,249653,209803,404266
1768,10.809,327.20163,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1768,0,0,null,null,null,null,null,null,null,5.89,20250225_Lipids_LC_pos_05,327.20163:55173 328.20630:0 329.21097:0,null,273177,375639,658009,225151,339077,236169,509914,44603,95165,76336,293361,186110,109508,655785,187534,589603
1769,0.974,327.20166,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1769,0,0,null,null,null,null,null,null,null,4.94,20250225_Lipids_LC_pos_03,327.20166:91111 328.20633:0 329.21100:0,null,407794,178573,485465,1651716,434761,212521,431187,126385,442971,401975,89842,0,0,346250,191350,255729
1770,3.873,327.20166,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1770,0,0,null,null,null,null,null,null,null,3.34,20250225_Lipids_LC_pos_07,327.20166:97789 328.20633:0 329.21100:0,null,345617,290414,494194,524580,312121,81222,290177,417439,695651,306467,61653,126967,303070,402056,282101,390058
1771,0.899,327.25299,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1771,0,0,null,null,null,null,null,null,null,23.39,20250225_Lipids_Blank_pos_04,327.25299:15436 328.25766:0 329.26233:0,null,25123,53981,0,0,0,0,0,3025,5104,0,0,0,0,4760,0,0
1772,14.349,327.28937,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1772,0,0,null,null,null,null,null,null,null,34.25,20250225_Lipids_LC_pos_06,327.28937:111311 328.29404:0 329.29870:0,null,0,0,0,1900,0,0,0,461983,141622,532660,0,0,0,66242,207908,205143
1773,14.922,327.2894,Unknown,[M+H]+,null,0.31,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1773,0,0,null,null,null,null,null,null,null,40.16,20250225_Lipids_LC_pos_08,327.28940:157552 328.29407:0 329.29873:0,null,3263,0,0,0,0,0,0,674078,336625,1319784,0,0,0,92911,401612,239457
1774,11.437,327.2894,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1774,0,0,null,null,null,null,null,null,null,5.24,20250225_Lipids_LC_pos_06,327.28940:25024 328.29407:0 329.29873:0,null,2324,0,0,0,0,0,0,58427,50944,38462,0,0,0,6251,27510,14922
1775,3.321,327.30103,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1775,0,0,null,null,null,null,null,null,null,26.66,20250225_Lipids_LC_pos_01,327.30103:22465 328.30569:0 329.31036:0,null,0,0,143721,47226,0,17782,8831,0,0,0,30168,0,32540,0,0,0
1776,1.471,327.31226,Unknown,[M+H]+,null,0.31,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1776,0,0,null,null,null,null,null,null,null,37.2,20250225_Lipids_LC_pos_13,327.31226:84489 328.31692:0 329.32159:0,null,0,0,233466,267119,0,0,0,44530,91027,138577,0,0,0,380223,206338,108155
1777,3.357,327.33734,Unknown,[M+H]+,null,0.44,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1777,0,0,null,null,null,null,null,null,null,863.19,20250225_Lipids_LC_pos_08,327.33734:12234999 328.34201:2584196 329.34668:206891,53.67453:4466 57.06978:7853 63.56541:4075 69.06962:6986 71.08550:6131 72.08053:650568 74.75422:3667 76.16216:3893 81.06984:6850 83.08563:8675 89.05943:4512 89.10205:5265 89.10707:52419 95.08538:16374 97.10077:5784 107.62167:3745 109.10105:12732 111.64565:3860 123.11648:9870 239.23808:7322 243.52797:3921 256.26413:4689 304.41525:4477 310.31091:502143 327.29239:8589 327.33743:177397,0,2843,1495,0,3336452,4653706,848492,63823723,118548033,167561992,530624,89309,618420,205986,1177902,0
1778,5.265,327.33746,Unknown,[M+H]+,null,0.38,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1778,0,0,null,null,null,null,null,null,null,14.87,20250225_Lipids_LC_pos_13,327.33746:28313 328.34213:6127 329.34680:0,null,0,0,268274,152339,135722,81489,15985,214574,159190,603881,116298,100526,256757,207303,377067,198826
1779,2.182,327.94138,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1779,0,0,null,null,null,null,null,null,null,13800.5,20250225_Lipids_LC_pos_11,327.94138:14240 328.94604:0 329.95071:0,null,0,0,0,0,825945,168379,19080,0,0,0,60962,14434,94041,0,0,0
1780,2.298,328.08206,Unknown,[M+H]+,null,0.13,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1780,0,0,null,null,null,null,null,null,null,57.98,20250225_Lipids_LC_pos_04,328.08206:343915 329.08673:0 330.09140:0,69.06937:3814 71.93625:3984 76.20510:4003 83.95226:4592 91.05379:112229 99.04417:5541 139.99928:3900 148.64787:5158 159.46588:3852 165.83995:4208 179.05244:7251 188.07045:10162 208.88370:3926 328.22415:58113 328.25592:84750,0,0,0,206923,4813,3520241,0,6662,0,0,0,0,0,0,0,0
1781,2.198,328.2269,Unknown,[M+H]+,null,0.19,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1781,0,0,null,null,null,null,null,null,null,37.66,20250225_Lipids_LC_pos_04,328.22690:4081994 329.23157:954147 330.23623:0,59.40347:5999 99.04338:6848 99.13459:6563 101.05800:6860 111.33365:7426 173.51765:11214 174.05397:13988 175.06322:9841 188.06999:15169 328.25443:370983,87269,129075,86349,53636,20321623,27351342,2859271,82756,58855,195839,1988071,842869,3182436,113890,82692,79663
1782,2.093,328.22705,Unknown,[M+H]+,null,0.06,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1782,0,0,null,null,null,null,null,null,null,188.36,20250225_Lipids_LC_pos_03,328.22705:3142050 329.23172:638123 330.23639:0,59.57569:3623 79.18848:4011 89.05946:6017 99.04350:7717 123.23615:3736 173.51671:9796 174.05577:4027 188.07022:8011 195.31137:3887 236.83893:3710 248.79655:3856 328.22705:49085,88293,44550,54435,88906,13519354,23658985,399680,92131,120620,101897,1988071,842869,708033,85715,56803,57399
1783,1.315,328.22736,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1783,0,0,null,null,null,null,null,null,null,15.76,20250225_Lipids_LC_pos_05,328.22736:303747 329.23202:0 330.23669:0,null,43808,48941,26399,75445,1049643,1228974,620690,105570,93048,62658,340987,57519,1494750,54311,25133,50864
1784,2.407,328.22742,Unknown,[M+H]+,null,0.06,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1784,0,0,null,null,null,null,null,null,null,3.67,20250225_Lipids_LC_pos_09,328.22742:311407 329.23208:44244 330.23675:0,50.73394:3449 57.56024:3371 88.46634:3923 89.05943:4905 99.04359:5809 328.22571:14055,94933,54862,94720,71219,3577107,7548395,1640227,75747,68618,91604,2645790,1469266,1777984,71143,113976,79132
1785,13.967,328.23312,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1785,0,0,null,null,null,null,null,null,null,1.94,20250225_Lipids_LC_pos_07,328.23312:6785 329.23779:0 330.24246:0,null,116711,59696,67616,67597,149542,209248,255991,42189,88745,44384,181648,89042,125174,48174,180306,122444
1786,0.834,328.23334,Unknown,[M+H]+,null,0.63,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1786,0,0,null,null,null,null,null,null,null,7.49,20250225_Lipids_LC_pos_12,328.23334:77245 329.23801:17946 330.24267:0,null,125944,88237,369432,277696,151541,378279,213458,338192,408960,515453,410541,0,0,704173,812122,485900
1787,5.686,328.23352,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1787,0,0,null,null,null,null,null,null,null,1.86,20250225_Lipids_LC_pos_12,328.23352:30798 329.23819:0 330.24286:0,null,98102,68302,52372,54700,930283,1262674,754771,89809,58309,53278,199998,341661,684210,321069,126485,123328
1788,3.124,328.2634,Unknown,[M+H]+,null,0.69,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1788,0,0,null,null,null,null,null,null,null,766.93,20250225_Lipids_LC_pos_04,328.26340:44604656 329.26806:10862465 330.27273:1065452,51.80560:4119 55.29565:4169 56.72637:4072 91.05384:4258 96.18156:3696 99.04362:5009 125.81061:4807 159.06816:8914 169.10309:4689 172.07695:8581 328.26352:2229955,0,0,0,0,470234919,663868573,75476387,897099,4828329,4663396,52842226,28462080,84408850,217847,1358239,287402
1789,1.399,328.28497,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1789,0,0,null,null,null,null,null,null,null,11.79,20250225_Lipids_LC_pos_07,328.28497:40603 329.28964:0 330.29431:0,null,3104,2085,9473,8111,0,0,0,92624,163780,221920,0,70115,0,0,0,0
1790,1.173,328.28513,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1790,0,0,null,null,null,null,null,null,null,3.96,20250225_Lipids_LC_pos_13,328.28513:21167 329.28979:0 330.29446:13175,null,2663,0,14763,25228,0,0,0,14033,27402,14552,0,0,0,28875,56107,15139
1791,2.406,328.32101,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1791,0,0,null,null,null,null,null,null,null,13.86,20250225_Lipids_LC_pos_07,328.32101:24236 329.32568:7663 330.33035:0,null,0,0,14913,92116,23316,17895,0,35495,281732,165316,62869,0,16396,52262,63019,57427
1792,4.713,328.32123,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1792,0,0,null,null,null,null,null,null,null,6.38,20250225_Lipids_LC_pos_06,328.32123:13667 329.32590:4218 330.33056:0,null,0,1355,0,16129,0,10530,3360,241271,106796,161942,11468,7989,7502,77407,275673,32350
1793,5.599,328.32126,Unknown,[M+H]+,null,0.88,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1793,0,0,null,null,null,null,null,null,null,46.91,20250225_Lipids_LC_pos_02,328.32126:282707 329.32593:0 330.33059:0,62.05983:23522 62.62308:3765 111.72099:4416 133.48590:4154 145.96317:4689 173.51813:7314,0,0,964614,2237422,954390,1754591,295101,679170,676541,1071018,1048333,765504,1010688,1659480,2250684,1283225
1794,1.972,328.3576,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1794,0,0,null,null,null,null,null,null,null,5.58,20250225_Lipids_LC_pos_12,328.35760:14193 329.36227:3102 330.36694:0,null,0,0,48889,52025,0,0,0,9632,18199,59662,15676,9850,24119,101150,116846,48681
1795,0.721,328.99948,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1795,0,0,null,null,null,null,null,null,null,8.49,20250225_Lipids_LC_pos_09,328.99948:48763 330.00415:6229 331.00882:0,null,33270,32394,44100,77582,38075,42064,89696,50290,55717,25471,142171,24712,71865,35378,30548,37816
1796,13.888,329.00513,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1796,0,0,null,null,null,null,null,null,null,4.04,20250225_Lipids_LC_pos_04,329.00513:23165 330.00979:0 331.01446:0,null,145440,99978,108293,341040,121145,229917,117747,87586,133026,55859,134146,127570,98688,218256,110288,80247
1797,14.447,329.00519,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1797,0,0,null,null,null,null,null,null,null,12.12,20250225_Lipids_LC_pos_09,329.00519:58819 330.00986:0 331.01452:0,null,167784,103527,145596,106457,0,0,320139,0,44315,0,255239,381847,219577,55068,58497,107800
1798,0.78,329.02255,Unknown,[M+H]+,null,0.56,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1798,0,0,null,null,null,null,null,null,null,8.44,20250225_Lipids_LC_pos_13,329.02255:45755 330.02722:8684 331.03189:0,null,23409,44332,161375,166643,29488,111912,8678,88504,19882,131246,10061,3754,17785,122167,162296,155523
1799,0.905,329.13641,Unknown,[M+H]+,null,0.69,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1799,0,0,null,null,null,null,null,null,null,383.02,20250225_Lipids_LC_pos_02,329.13641:1082244 330.14108:114855 331.14575:0,58.85053:3259 64.73254:3910 77.32549:3743 79.83617:3715 86.63815:3789 98.98342:19096 112.89512:4911 173.53435:5055 196.24646:3687 254.19388:4485,13030,26507,4139940,4605129,1530231,2218150,627292,1098195,1119416,2278653,0,0,0,3752636,2821033,2347332
1800,0.899,329.17252,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1800,0,0,null,null,null,null,null,null,null,65.51,20250225_Lipids_LC_pos_08,329.17252:262441 330.17718:0 331.18185:0,null,0,0,1131197,1062416,0,1035464,76803,362549,276967,554887,0,0,0,1024713,953050,603264
1801,1.007,329.19629,Unknown,[M+H]+,null,0.38,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1801,0,0,null,null,null,null,null,null,null,19.2,20250225_Lipids_LC_pos_01,329.19629:33500 330.20096:80167 331.20562:55289,null,3211,2903,418606,421020,74135,96911,12438,31494,36777,47844,0,0,0,25854,172013,143569
1802,2.096,329.23019,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1782,1,0,null,null,null,null,null,null,null,195.77,20250225_Lipids_LC_pos_04,329.23019:1658648 330.23486:0 331.23953:0,null,3963,3695,2687,6398,2741016,8298936,130907,3848,2055,2521,236432,73165,525613,0,2958,2723
1803,2.293,329.23062,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1803,0,0,null,null,null,null,null,null,null,9.45,20250225_Lipids_LC_pos_05,329.23062:66798 330.23529:0 331.23996:0,null,0,1964,3616,0,2718975,7096007,537893,2753,3041,7161,294944,87563,327224,7944,3627,4535
1804,2.497,329.23087,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1804,0,0,null,null,null,null,null,null,null,17.68,20250225_Lipids_LC_pos_09,329.23087:68855 330.23553:61773 331.24020:0,null,0,0,5445,0,1143551,827274,306537,1574,5516,2421,670998,114795,296975,14282,8374,5027
1805,0.818,329.23663,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1786,1,0,null,null,null,null,null,null,null,7.72,20250225_Lipids_LC_pos_13,329.23663:11612 330.24130:0 331.24597:0,null,0,0,43507,26763,0,0,7479,28265,11727,17468,3751,6448,13163,60587,75204,66438
1806,2.991,329.26721,Unknown,[M+H]+,null,0.06,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1806,0,0,null,null,null,null,null,null,null,13.32,20250225_Lipids_LC_pos_13,329.26721:23793 330.27188:13950 331.27655:0,null,0,0,0,0,114646727,12291808,1871802,25267,109762,462919,807764,748943,1959132,27757,133068,22748
1807,5.585,329.32443,Unknown,[M+H]+,null,0.19,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1793,1,0,null,null,null,null,null,null,null,19.52,20250225_Lipids_LC_pos_04,329.32443:56724 330.32910:0 331.33377:0,null,0,0,209934,251999,161802,187067,4739,83706,60631,56590,66020,43087,30148,62536,30068,54237
1808,3.366,329.34396,Unknown,[M+H]+,null,0.19,TRUE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1808,0,0,null,null,null,null,null,null,null,40243.79,20250225_Lipids_LC_pos_08,329.34396:405090 330.34863:0 331.35330:0,72.08060:9162 98.98373:7239 116.50259:3805 312.31778:10609 329.34286:5332,0,0,0,0,0,23077,0,1340945,2357676,1886245,0,0,0,0,0,0
1809,0.891,330.04425,Unknown,[M+H]+,null,0.13,FALSE,null,null,null,null,null,null,999,FALSE,FALSE,FALSE,Normalized unit: Intensity,FALSE,FALSE,1809,0,0,null,null,null,null,null,null,null,83.34,20250225_Lipids_LC_pos_08,330.04425:98018 331.04892:0 332.05359:0,null,0,0,0,4522,0,0,0,235183,103445,390498,0,0,0,0,28435,47941
